version;datetime;validation;test;activation;b1;b2;batch_size;dims;dropout;factor;factor_flag;factor_scaler;learning_rate;len_test;len_train;len_val;method;mode;momentum;n_units_l1;n_units_l2;n_units_l3;n_units_l4;n_units_l5;neg_slope;nesterov;num_hidden_layers;optim;scaler
4043;2024-01-15 21:21:09.440666;0,5298827886581421;;leaky_relu;0,34194310228070546;0,9620007223255483;256;29,0;0,1205209507630973;93,0;True;normalizer;0,00595732315570103;2631;17667;5269;anova;dropout;;22;26,0;;;;0,07314198196483718;;2;adam;minmax
4044;2024-01-15 21:21:37.117954;0,533007800579071;;relu;0,27892432264187694;0,3391569489629904;256;28,0;0,32687071892038866;98,0;True;normalizer;0,022402029531486522;2631;17667;5269;anova;dropout;;13;7,0;;;;;;2;adam;minmax
4045;2024-01-15 21:22:03.701756;0,5326172113418579;;leaky_relu;0,08158704805023158;0,6913891468469872;256;30,0;0,3097571227094217;93,0;True;normalizer;0,2229912637002934;2631;17667;5269;anova;dropout;;22;6,0;;;;0,06583938430859781;;2;adam;minmax
4046;2024-01-15 21:22:36.303243;0,5318359136581421;;leaky_relu;0,052436536761083494;0,4005353203649714;256;27,0;0,28686239457970764;95,0;True;normalizer;0,011031316277005676;2631;17667;5269;anova;dropout;;23;7,0;;;;0,06707290946582264;;2;adam;minmax
4047;2024-01-15 21:23:09.197183;0,4951171875;;leaky_relu;0,059895987347706375;0,3010055600671725;256;29,0;0,31713009762687827;97,0;True;normalizer;0,029972856733595506;2631;17667;5269;pca;dropout;;23;6,0;;;;0,0773199139470565;;2;adam;minmax
4048;2024-01-15 21:23:58.397144;0,534375011920929;;leaky_relu;0,09693157714168615;0,5676065449990428;256;30,0;0,20603318082350908;92,0;True;normalizer;0,026724756595424448;2631;17667;5269;anova;dropout;;22;7,0;;;;0,08382639175200407;;2;adam;minmax
4049;2024-01-15 21:24:24.962914;0,533007800579071;;selu;0,01013367197187396;0,7850138941284155;256;28,0;0,21987760363048797;95,0;True;normalizer;0,018505565404115912;2631;17667;5269;anova;dropout;;23;7,0;;;;;;2;adam;normalizer
4050;2024-01-15 21:24:56.874369;0,48515623807907104;;leaky_relu;0,44515707889705114;0,8405324371654405;256;29,0;0,35938988850092396;93,0;True;normalizer;0,32069450750049666;2631;17667;5269;anova;dropout;;22;6,0;29,0;;;0,03980615655383383;;3;adam;minmax
4051;2024-01-15 21:25:36.353665;0,46210938692092896;;leaky_relu;0,40244846296975617;0,17409032663209967;256;30,0;;98,0;True;normalizer;0,25050837462305736;2631;17667;5269;anova;batchnorm;;23;6,0;;;;0,0846509849462429;;2;adam;minmax
4052;2024-01-15 21:26:04.397991;0,5289062261581421;;relu;;;256;;0,350326574624278;44,0;True;normalizer;0,08796319023801387;2631;17667;5269;;dropout;0,002309916761990647;22;6,0;;;;;True;2;sgd;minmax
4053;2024-01-15 21:26:39.575486;0,5104801654815674;;leaky_relu;0,03486437269742326;0,9212551028234292;64;28,0;0,11195124730129241;96,0;True;normalizer;0,40691470011957626;2631;17667;5269;anova;dropout;;22;6,0;;;;0,06127141644525849;;2;adam;minmax
4054;2024-01-15 21:28:26.205034;0,534375011920929;;leaky_relu;0,1492780503505198;0,5893445184743664;256;30,0;0,15942646032787122;92,0;True;normalizer;0,06579194752998985;2631;17667;5269;anova;dropout;;23;7,0;;;;0,06752188972419051;;2;adam;minmax
4055;2024-01-15 21:28:53.532918;0,534960925579071;;leaky_relu;;;256;29,0;0,27137221609556617;100,0;True;normalizer;0,02451678442882069;2631;17667;5269;anova;dropout;0,003956012389305796;22;17,0;;;;0,08203668203173052;True;2;sgd;maxabs
4056;2024-01-15 21:29:45.044214;0,46484375;;leaky_relu;0,36114950729897133;0,3532796729002971;256;29,0;;;False;;0,7565491115716151;2631;17667;5269;anova;vanilla;;23;6,0;;;;0,01575614199669398;;2;adam;minmax
4057;2024-01-15 21:30:12.465501;0,5335366129875183;;leaky_relu;0,1841852446061389;0,06892331590226514;32;30,0;0,13267297645331597;94,0;True;normalizer;0,004647534270310358;2631;17667;5269;anova;dropout;;22;7,0;;;;0,07549779024866253;;2;adam;minmax
4058;2024-01-15 21:32:00.524148;0,38945311307907104;;selu;0,5547653605392093;0,3739765303793147;256;28,0;0,2346823346266727;9,0;True;minmax;0,007731371178055769;2631;17667;5269;anova;dropout;;23;6,0;;;;;;2;adam;minmax
4059;2024-01-15 21:32:27.849482;0,532421886920929;;leaky_relu;;;256;29,0;0,33982022585454585;92,0;True;normalizer;0,03505561550939342;2631;17667;5269;anova;dropout;0,08669635497732994;22;6,0;;;;0,03867258012708133;True;2;sgd;minmax
4060;2024-01-15 21:33:13.229915;0,5314405560493469;;leaky_relu;0,11205654456549692;0,7223313171582064;128;30,0;0,2597277588030239;98,0;True;normalizer;0,04263897227847028;2631;17667;5269;anova;dropout;;23;7,0;;;;0,03321883253427686;;2;adam;minmax
4061;2024-01-15 21:33:52.481464;0,46210938692092896;;relu;0,28211859413457396;0,9819891107927629;256;29,0;0,18862798421483495;96,0;True;normalizer;0,3991179729722976;2631;17667;5269;anova;dropout;;22;6,0;;;;;;2;adam;minmax
4062;2024-01-15 21:34:18.613849;0,5361328125;;leaky_relu;0,3153806270806647;0,9124862850832103;256;28,0;0,143240434768819;94,0;True;normalizer;0,02040864603602137;2631;17667;5269;anova;dropout;;23;7,0;;;;0,07688431398508047;;2;adam;minmax
4063;2024-01-15 21:34:44.611912;0,5376952886581421;0,49904979095400986;leaky_relu;;;256;30,0;0,28244292134036303;95,0;True;normalizer;0,011271520846765257;2631;17667;5269;anova;dropout;0,07098314749478714;21;6,0;;;;0,0693283295096537;True;2;sgd;minmax
4064;2024-01-15 21:35:49.905798;0,53515625;;leaky_relu;;;256;29,0;0,298748608485886;96,0;True;normalizer;0,011896230936421294;2631;17667;5269;anova;dropout;0,03516698666472678;21;6,0;;;;0,06278658471525886;True;2;sgd;minmax
4065;2024-01-15 21:36:49.376463;0,2515625059604645;;leaky_relu;;;256;30,0;0,3305873805413338;8,0;True;maxabs;0,01040227180320724;2631;17667;5269;anova;dropout;0,0663440852733263;21;6,0;;;;0,0658584646792074;True;2;sgd;minmax
4066;2024-01-15 21:37:15.736453;0,533203125;;selu;;;256;20,0;0,2831699556522744;98,0;True;normalizer;0,011154123766097217;2631;17667;5269;anova;dropout;0,06023139891638278;21;6,0;;;;;True;2;sgd;minmax
4067;2024-01-15 21:37:49.213782;0,5246960520744324;;leaky_relu;;;16;28,0;0,34313248914140976;99,0;True;normalizer;0,009333891442421853;2631;17667;5269;anova;dropout;0,04613010411207215;21;13,0;;;;0,0689001496849939;True;2;sgd;minmax
4068;2024-01-15 21:41:51.467727;0,46210938692092896;;leaky_relu;;;256;27,0;0,31860091885428216;97,0;True;normalizer;0,01061931358747148;2631;17667;5269;anova;dropout;0,09867178638803861;21;6,0;;;;0,07466339593281565;True;2;sgd;minmax
4069;2024-01-15 21:42:18.577100;0,46210938692092896;;leaky_relu;;;256;29,0;0,33636585814897546;100,0;True;normalizer;0,009454004486755674;2631;17667;5269;pca;dropout;0,11218834328577633;21;6,0;;;;0,07339684951780087;True;2;sgd;minmax
4070;2024-01-15 21:42:45.692349;0,46757811307907104;;relu;;;256;30,0;0,2735515552751129;98,0;True;normalizer;0,011400237496764814;2631;17667;5269;anova;dropout;0,019171283778266903;21;6,0;;;;;True;2;sgd;minmax
4071;2024-01-15 21:43:11.511851;0,46210938692092896;;leaky_relu;;;256;26,0;0,3043660364531239;96,0;True;normalizer;0,012240486008876728;2631;17667;5269;anova;dropout;0,0723877860542342;21;;;;;0,07090331582979334;True;1;sgd;normalizer
4072;2024-01-15 21:43:37.690665;0,46210938692092896;;leaky_relu;;;256;29,0;0,357647611246373;95,0;True;normalizer;0,009701849171040337;2631;17667;5269;anova;dropout;0,05301513619303461;21;6,0;;;;0,07026201540723279;True;2;sgd;minmax
4073;2024-01-15 21:44:08.509058;0,46210938692092896;;leaky_relu;;;256;28,0;0,32061641351172754;98,0;True;normalizer;0,012304428839475572;2631;17667;5269;anova;dropout;0,027871425863457387;21;5,0;;;;0,07931532476737027;True;2;sgd;minmax
4074;2024-01-15 21:44:34.208360;0,533007800579071;;leaky_relu;;;256;29,0;;100,0;True;normalizer;0,009318267781378927;2631;17667;5269;anova;vanilla;0,03888340099606243;21;6,0;;;;0,07275090545162759;True;2;sgd;minmax
4075;2024-01-15 21:45:24.561443;0,5230468511581421;;selu;;;256;;;;False;;0,008093331123588683;2631;17667;5269;;batchnorm;0,02353412696669037;7;6,0;;;;;True;2;sgd;minmax
4076;2024-01-15 21:46:03.517662;0,46210938692092896;;leaky_relu;;;256;30,0;0,36458689899726876;55,0;True;normalizer;0,014032982059407905;2631;17667;5269;anova;dropout;0,07968252866848281;11;6,0;;;;0,07296409507156303;True;2;sgd;minmax
4077;2024-01-15 21:46:33.525160;0,46210938692092896;;leaky_relu;;;256;30,0;0,3234789660179827;97,0;True;normalizer;0,011071099366602489;2631;17667;5269;anova;dropout;0,15043574851270666;21;6,0;;;;0,06297141322362529;True;2;sgd;minmax
4078;2024-01-15 21:47:01.693087;0,46210938692092896;;leaky_relu;;;256;28,0;0,33767368326805103;95,0;True;normalizer;0,012289765238936289;2631;17667;5269;anova;dropout;0,011483104932838304;16;6,0;;;;0,0781520793952335;True;2;sgd;maxabs
4079;2024-01-15 21:47:28.839384;0,5329649448394775;;relu;;;64;29,0;0,2569199337179692;97,0;True;normalizer;0,00845669996951039;2631;17667;5269;anova;dropout;0,014309982584823912;21;6,0;28,0;;;;True;3;sgd;minmax
4080;2024-01-15 21:49:14.526329;0,2515625059604645;;leaky_relu;;;256;29,0;0,36966483131512545;5,0;True;minmax;0,0010006387227344707;2631;17667;5269;anova;dropout;0,03112396015374198;21;6,0;15,0;12,0;19,0;0,0642259733388157;True;5;sgd;minmax
4081;2024-01-15 21:49:42.949106;0,5306640863418579;;leaky_relu;;;256;30,0;0,35232578071684795;93,0;True;normalizer;0,010413281487098443;2631;17667;5269;anova;dropout;0,01688509088414341;21;6,0;;;;0,07639516809645712;True;2;sgd;minmax
4082;2024-01-15 21:50:31.432815;0,46210938692092896;;leaky_relu;;;256;27,0;0,31240290839715956;92,0;True;normalizer;0,007050573156328626;2631;17667;5269;anova;dropout;0,12918038543725782;21;6,0;;;;0,06923014377876412;True;2;sgd;minmax
4083;2024-01-15 21:51:01.392882;0,46210938692092896;;leaky_relu;;;256;30,0;0,3134879897141917;60,0;True;normalizer;0,014154490015435627;2631;17667;5269;anova;dropout;0,052193358238475915;21;18,0;;;;0,06002110836554568;True;2;sgd;minmax
4084;2024-01-15 21:51:33.635460;0,5299161672592163;;selu;;;32;25,0;0,3286730067032169;95,0;True;normalizer;0,016749359041953068;2631;17667;5269;anova;dropout;0,005385861671466442;22;6,0;;;;;True;2;sgd;minmax
4085;2024-01-15 21:53:24.403460;0,46210938692092896;;leaky_relu;;;256;29,0;0,2717774949683477;99,0;True;normalizer;0,01274195050665569;2631;17667;5269;anova;dropout;0,09191989982659689;22;5,0;;;;0,06087947380036847;True;2;sgd;minmax
4086;2024-01-15 21:53:50.174343;0,4623046815395355;;leaky_relu;;;256;28,0;0,28162870624981756;92,0;True;normalizer;0,010327764640088182;2631;17667;5269;anova;dropout;0,02576400755347613;21;12,0;;;;0,06700379010776901;True;2;sgd;minmax
4087;2024-01-15 21:54:20.098930;0,5328124761581421;;relu;;;256;29,0;0,2910619554553434;96,0;True;normalizer;0,01545077116837145;2631;17667;5269;anova;dropout;0,12076095407184127;23;6,0;;;;;True;2;sgd;minmax
4088;2024-01-15 21:55:13.557373;0,2515625059604645;;leaky_relu;;;256;30,0;0,34849571522371203;7,0;True;maxabs;0,008929654032395212;2631;17667;5269;anova;dropout;0,007011027836245609;21;6,0;;;;0,07257166167797133;True;2;sgd;minmax
4089;2024-01-15 21:55:40.921435;0,5308688879013062;;leaky_relu;;;128;30,0;0,3784885732858955;94,0;True;normalizer;0,011472550635712092;2631;17667;5269;anova;dropout;0,06018191927240987;22;6,0;;;;0,05322017665711273;True;2;sgd;minmax
4090;2024-01-15 21:57:07.293839;0,5347656011581421;;leaky_relu;;;256;28,0;0,25207353626852325;92,0;True;normalizer;0,018070694581970578;2631;17667;5269;anova;dropout;0,07499520290940696;23;6,0;;;;0,07565397833570311;True;2;sgd;minmax
4091;2024-01-15 21:57:56.608211;0,533203125;;leaky_relu;;;256;27,0;0,30043075066704583;100,0;True;normalizer;0,014334722218900618;2631;17667;5269;anova;dropout;0,18274924631127407;22;6,0;;;;0,056449001496276865;True;2;sgd;minmax
4092;2024-01-15 21:58:47.441061;0,533203125;;selu;;;256;29,0;0,3588651160405869;98,0;True;normalizer;0,00738995236511756;2631;17667;5269;anova;dropout;0,010467378498040098;21;6,0;;;;;True;2;sgd;minmax
4093;2024-01-15 21:59:35.626048;0,4662109315395355;;leaky_relu;;;256;30,0;0,3353059802806695;96,0;True;normalizer;0,012826443883934857;2631;17667;5269;pca;dropout;0,039008421345672686;23;6,0;;;;0,06538924036620775;True;2;sgd;normalizer
4094;2024-01-15 22:00:03.353507;0,5355468988418579;;leaky_relu;;;256;29,0;0,10036649638382567;93,0;True;normalizer;0,016456430333002953;2631;17667;5269;anova;dropout;0,04724438041254948;22;6,0;;;;0,07059714643658173;True;2;sgd;minmax
4095;2024-01-15 22:00:45.909906;0,5227963328361511;;leaky_relu;;;16;28,0;;;False;;0,008400116146238687;2631;17667;5269;anova;vanilla;0,10266057835123583;23;5,0;;;;0,067252800226887;True;2;sgd;minmax
4096;2024-01-15 22:04:56.958869;0,533007800579071;;relu;;;256;30,0;0,1120129429559429;92,0;True;normalizer;0,010465725638091773;2631;17667;5269;anova;dropout;0,23165201339658859;22;6,0;;;;;True;2;sgd;minmax
4097;2024-01-15 22:06:03.742050;0,5169922113418579;;leaky_relu;;;256;16,0;0,2894619830880415;95,0;True;normalizer;0,006344073554977117;2631;17667;5269;anova;dropout;0,16181495942703336;21;5,0;;;;0,07128251588850276;True;2;sgd;minmax
4098;2024-01-15 22:06:31.520226;0,5130859613418579;;leaky_relu;;;256;;;97,0;True;normalizer;0,11430713514571213;2631;17667;5269;;batchnorm;0,0127105047289827;23;6,0;;;;0,0686518402373848;True;2;sgd;minmax
4099;2024-01-15 22:06:59.805374;0,5328124761581421;;leaky_relu;;;256;29,0;0,2640248439289863;98,0;True;normalizer;0,08125459108301977;2631;17667;5269;anova;dropout;0,2761586093861079;21;5,0;;;;0,08105237963794434;True;2;sgd;maxabs
4100;2024-01-15 22:07:38.928814;0,46210938692092896;;leaky_relu;;;256;30,0;0,29487315236438477;93,0;True;normalizer;0,017862687334703614;2631;17667;5269;anova;dropout;0,001250257747414434;22;6,0;;;;0,06382344796301025;True;2;sgd;minmax
4101;2024-01-15 22:08:05.180529;0,533398449420929;;selu;;;256;29,0;0,36814057694764196;95,0;True;normalizer;0,013776031645602088;2631;17667;5269;anova;dropout;0,020986710630392712;23;5,0;4,0;10,0;;;True;4;sgd;minmax
4102;2024-01-15 22:09:18.032513;0,4623046815395355;;leaky_relu;;;256;28,0;0,38156441232341026;99,0;True;normalizer;0,005424383076654138;2631;17667;5269;anova;dropout;0,009226828254106796;22;6,0;;;;0,06171070247083824;True;2;sgd;minmax
4103;2024-01-15 22:09:43.428706;0,3353515565395355;;leaky_relu;;;256;30,0;0,3526733530331217;6,0;True;minmax;0,020832828716383898;2631;17667;5269;anova;dropout;0,37573810740819025;23;5,0;;;;0,07822772892758198;True;2;sgd;minmax
4104;2024-01-15 22:10:38.430952;0,5316406488418579;;leaky_relu;;;256;29,0;0,21194777304400575;92,0;True;normalizer;0,01582994244225892;2631;17667;5269;anova;dropout;0,00632188996688387;21;16,0;;;;0,05815551356074285;True;2;sgd;minmax
4105;2024-01-15 22:11:25.012635;0,5347656011581421;;relu;;;256;28,0;0,31105670323694695;94,0;True;normalizer;0,2529653196438706;2631;17667;5269;anova;dropout;0,018356945303107778;17;5,0;;;;;True;2;sgd;minmax
4106;2024-01-15 22:11:55.221791;0,5304877758026123;;leaky_relu;;;64;27,0;0,2410560030173414;95,0;True;normalizer;0,09719174714675842;2631;17667;5269;anova;dropout;0,12882281159291617;22;6,0;;;;0,05355622616375787;True;2;sgd;minmax
4107;2024-01-15 22:12:56.753327;0,5328124761581421;;leaky_relu;;;256;29,0;0,2758059473148242;97,0;True;normalizer;0,0112608671621266;2631;17667;5269;anova;dropout;0,0024804504002735855;23;5,0;;;;0,07579828059131355;True;2;sgd;minmax
4108;2024-01-15 22:14:04.134177;0,5365234613418579;;leaky_relu;;;256;30,0;0,12534492475708242;100,0;True;normalizer;0,14604050148902345;2631;17667;5269;anova;dropout;0,003328734425818776;22;6,0;;;;0,05540868281350797;True;2;sgd;minmax
4109;2024-01-15 22:14:31.896478;0,5310594439506531;;leaky_relu;;;32;23,0;0,21987005759981448;50,0;True;normalizer;0,009358151937922702;2631;17667;5269;anova;dropout;0,8630939887521298;6;14,0;;;;0,06447496284258356;True;2;sgd;minmax
4110;2024-01-15 22:16:29.561893;0,2515625059604645;;selu;;;256;30,0;0,36419292659496827;6,0;True;maxabs;0,019175400572048362;2631;17667;5269;anova;dropout;0,20908729290945569;23;7,0;;;;;True;2;sgd;minmax
4111;2024-01-15 22:16:56.012709;0,5345703363418579;;leaky_relu;;;256;29,0;0,32388224322066983;93,0;True;normalizer;0,006958012873526357;2631;17667;5269;anova;dropout;0,6914594125023991;21;21,0;;;;0,07266833655288234;True;2;sgd;minmax
4112;2024-01-15 22:17:42.095403;0,46210938692092896;;leaky_relu;;;256;28,0;0,379634393490482;;False;;0,013311191045871902;2631;17667;5269;anova;dropout;0,007782356851975103;22;5,0;;;;0,08183105999108284;True;2;sgd;minmax
4113;2024-01-15 22:18:10.563278;0,45979419350624084;;relu;;;128;30,0;0,17672244799639936;92,0;True;normalizer;0,022189309367178025;2631;17667;5269;pca;dropout;0,032914251719949966;23;6,0;;;;;True;2;sgd;minmax
4114;2024-01-15 22:18:48.562127;0,5296875238418579;;leaky_relu;;;256;29,0;0,2976762912085378;97,0;True;normalizer;0,21056232178875828;2631;17667;5269;anova;dropout;0,5992667891218915;21;15,0;;;;0,06879916629312484;True;2;sgd;normalizer
4115;2024-01-15 22:19:27.493780;0,4623046815395355;;leaky_relu;;;256;28,0;0,34717152525246847;95,0;True;normalizer;0,004285022405470276;2631;17667;5269;anova;dropout;0,028454802481444854;15;5,0;;;;0,06863656710754773;True;2;sgd;minmax
4116;2024-01-15 22:19:57.232941;0,516406238079071;;leaky_relu;;;256;30,0;;92,0;True;normalizer;0,016356743667936737;2631;17667;5269;anova;batchnorm;0,08494702352519659;22;6,0;;;;0,052120411563803065;True;2;sgd;minmax
4117;2024-01-15 22:20:37.040294;0,526562511920929;;leaky_relu;;;256;29,0;0,11795869695120155;98,0;True;normalizer;0,005797965353705247;2631;17667;5269;anova;dropout;0,304674869820427;23;7,0;;;;0,05929063760875874;True;2;sgd;minmax
4118;2024-01-15 22:21:35.978814;0,5279296636581421;;leaky_relu;;;256;;0,25651810599012403;94,0;True;normalizer;0,011783962848747862;2631;17667;5269;;dropout;0,042772582477972255;23;29,0;;;;0,06776416508224792;True;2;sgd;minmax
4119;2024-01-15 22:22:33.061314;0,5294452905654907;;selu;;;16;27,0;0,3373166432923575;92,0;True;normalizer;0,5064777804445734;2631;17667;5269;anova;dropout;0,004239558217778513;22;5,0;;;;;True;2;sgd;minmax
4120;2024-01-15 22:26:08.343955;0,5345703363418579;;leaky_relu;;;256;30,0;;100,0;True;normalizer;0,019048444533052687;2631;17667;5269;anova;vanilla;0,0014724781628428218;21;5,0;;;;0,08392136744702591;True;2;sgd;maxabs
4121;2024-01-15 22:26:59.860806;0,5347656011581421;;leaky_relu;;;256;29,0;0,3935610018013836;96,0;True;normalizer;0,07462755355653117;2631;17667;5269;anova;dropout;0,06704804856558343;22;6,0;;;;0,07968191279148647;True;2;sgd;minmax
4122;2024-01-15 22:27:29.373757;0,46269530057907104;;relu;;;256;30,0;0,13767098370050368;92,0;True;normalizer;0,008053852239606309;2631;17667;5269;anova;dropout;0,10763031052271572;23;7,0;;;;;True;2;sgd;minmax
4123;2024-01-15 22:28:01.500204;0,5328124761581421;;leaky_relu;;;256;29,0;0,37148888546810815;94,0;True;normalizer;0,02313649374876661;2631;17667;5269;anova;dropout;0,1748061793969572;22;5,0;;;;0,055629893229913956;True;2;sgd;minmax
4124;2024-01-15 22:28:56.233208;0,5347656011581421;;leaky_relu;;;256;28,0;0,2490912193401198;97,0;True;normalizer;0,014591656824664715;2631;17667;5269;anova;dropout;0,4419456119317471;23;3,0;;;;0,060676675198132135;True;2;sgd;minmax
4125;2024-01-15 22:29:44.547944;0,5355468988418579;;leaky_relu;;;256;29,0;0,1543961289920575;92,0;True;normalizer;0,1259739504686086;2631;17667;5269;anova;dropout;0,015994033675599793;21;6,0;;;;0,0345691893233689;True;2;sgd;minmax
4126;2024-01-15 22:30:14.444455;0,32207030057907104;;leaky_relu;;;256;30,0;0,3581622696069465;9,0;True;minmax;0,009926882154281528;2631;17667;5269;anova;dropout;0,24304796245511678;22;3,0;;;;0,07978904087089118;True;2;sgd;minmax
4127;2024-01-15 22:31:10.830880;0,5337890386581421;;selu;;;256;29,0;0,3863348163748682;99,0;True;normalizer;0,017411974585309815;2631;17667;5269;anova;dropout;0,5090745527207694;23;4,0;;;;;True;2;sgd;minmax
4128;2024-01-15 22:32:00.139809;0,533007800579071;;leaky_relu;;;256;30,0;0,12605481845962527;95,0;True;normalizer;0,8369399556549362;2631;17667;5269;anova;dropout;0,34681490746219296;21;6,0;;;;0,08632056583759634;True;2;sgd;minmax
