match;Date;season;Div;HomeTeam;AwayTeam;FTHG;FTAG;label;prediction_sota;draw_sota;home_sota;away_sota;prediction_own;draw_own;home_own;away_own;accurate_flag_sota;rps_sota;accurate_flag_own;rps_own;dif_res
35467;2021-01-30;T20-21;I1;Bologna;Milan;1;2;2,0;2,0;0,2269;0,2051;0,568;2,0;0,262;0,2529;0,485;1,0;0,11905380499999998;1,0;0,16688300500000003;0,047829200000000044
35468;2021-01-30;T20-21;I1;Sampdoria;Juventus;0;2;2,0;2,0;0,2808;0,2172;0,5019;2,0;0,2591;0,2318;0,5091;1,0;0,16342632;1,0;0,15405781;-0,009368510000000024
35469;2021-01-30;T20-21;I1;Inter;Benevento;4;0;1,0;1,0;0,1466;0,7673;0,0861;1,0;0,1109;0,8477;0,0414;1,0;0,014452385000000007;1,0;0,0070063849999999995;-0,007446000000000007
16353;2021-01-31;T20-21;E0;West Ham;Liverpool;1;3;2,0;2,0;0,2855;0,297;0,4175;2,0;0,1785;0,1378;0,6837;1,0;0,21040825000000002;1,0;0,06595397;-0,14445428000000002
16351;2021-01-31;T20-21;E0;Chelsea;Burnley;2;0;1,0;1,0;0,2417;0,6144;0,1439;1,0;0,1909;0,7082;0,101;1,0;0,03956305;1,0;0,023311809999999995;-0,016251240000000007
26890;2021-01-31;T20-21;F1;Lille;Dijon;1;0;1,0;1,0;0,163;0,7696;0,0674;1,0;0,1337;0,8111;0,0552;1,0;0,015555880000000003;1,0;0,010461364999999997;-0,005094515000000006
35474;2021-01-31;T20-21;I1;Napoli;Parma;2;0;1,0;1,0;0,1659;0,7266;0,1075;1,0;0,144;0,7935;0,0624;1,0;0,019539529999999992;1,0;0,012321124999999999;-0,007218404999999994
6290;2021-01-31;T20-21;D1;Wolfsburg;Freiburg;3;0;1,0;1,0;0,2605;0,5702;0,1692;1,0;0,2659;0,5083;0,2258;1,0;0,048261370000000005;1,0;0,06084422500000001;0,012582855000000004
6289;2021-01-31;T20-21;D1;FC Koln;Bielefeld;3;1;1,0;1,0;0,2877;0,4605;0,2517;1,0;0,2561;0,5692;0,1747;1,0;0,07308726500000001;1,0;0,04805364999999999;-0,025033615000000023
26891;2021-01-31;T20-21;F1;Nantes;Monaco;1;2;2,0;2,0;0,2816;0,3015;0,4169;2,0;0,2646;0,2319;0,5034;1,0;0,209652085;1,0;0,158262705;-0,051389379999999985
45580;2021-01-31;T20-21;SP1;Barcelona;Ath Bilbao;2;1;1,0;1,0;0,1767;0,7178;0,1055;1,0;0,1069;0,8545;0,0386;1,0;0,021176570000000006;1,0;0,006458784999999998;-0,014717785000000008
45578;2021-01-31;T20-21;SP1;Cadiz;Ath Madrid;2;4;2,0;2,0;0,252;0,201;0,547;2,0;0,2557;0,2379;0,5065;1,0;0,1343565;1,0;0,154511725;0,020155225
35475;2021-01-31;T20-21;I1;Roma;Verona;3;1;1,0;1,0;0,2222;0,6645;0,1133;1,0;0,1318;0,8138;0,0544;1,0;0,031104864999999995;1,0;0,0101653;-0,020939564999999993
26886;2021-01-31;T20-21;F1;Angers;Nimes;3;1;1,0;1,0;0,263;0,5444;0,1926;1,0;0,2528;0,5771;0,1701;1,0;0,053131880000000006;1,0;0,04642092500000001;-0,006710954999999998
45581;2021-02-01;T20-21;SP1;Betis;Osasuna;1;0;1,0;1,0;0,29;0,4677;0,2423;1,0;0,2529;0,5768;0,1703;1,0;0,07140464499999999;1,0;0,04648025;-0,024924394999999988
16355;2021-02-02;T20-21;E0;Sheffield United;West Brom;2;1;1,0;1,0;0,2746;0,4515;0,274;1,0;0,2451;0,5952;0,1597;1,0;0,07521318500000002;1,0;0,04278905000000001;-0,03242413500000001
16357;2021-02-02;T20-21;E0;Man United;Southampton;9;0;1,0;1,0;0,2215;0,6245;0,154;1,0;0,162;0,7625;0,0755;1,0;0,03638912499999999;1,0;0,015972125;-0,020416999999999987
26900;2021-02-03;T20-21;F1;Paris SG;Nimes;3;0;1,0;1,0;0,1121;0,8256;0,0623;1,0;0,1142;0,8423;0,0435;1,0;0,008223850000000003;1,0;0,007466944999999998;-0,0007569050000000048
16360;2021-02-03;T20-21;E0;Fulham;Leicester;0;2;2,0;2,0;0,2529;0,2348;0,5123;2,0;0,2647;0,2343;0,501;1,0;0,15090485;1,0;0,159533545;0,008628694999999992
26899;2021-02-03;T20-21;F1;Monaco;Nice;2;1;1,0;1,0;0,2127;0,648;0,1393;1,0;0,2542;0,5738;0,1721;1,0;0,03232289;1,0;0,04710082;0,014777930000000002
16359;2021-02-03;T20-21;E0;Burnley;Man City;0;2;2,0;2,0;0,1944;0,1326;0,6731;2,0;0,1698;0,1303;0,7;1,0;0,07236017999999998;1,0;0,05944602500000001;-0,012914154999999969
26897;2021-02-03;T20-21;F1;Dijon;Lyon;0;1;2,0;2,0;0,2327;0,1627;0,6046;2,0;0,187;0,1455;0,6675;1,0;0,10524522499999998;1,0;0,072762625;-0,032482599999999986
16364;2021-02-04;T20-21;E0;Tottenham;Chelsea;0;1;2,0;1,0;0,2943;0,4774;0,2283;2,0;0,2726;0,2686;0,4589;0,0;0,34106669000000006;1,0;0,1836041;-0,15746259000000007
45582;2021-02-05;T20-21;SP1;Alaves;Valladolid;1;0;1,0;1,0;0,2815;0,4515;0,267;1,0;0,3088;0,3624;0,3288;1,0;0,075265625;1,0;0,10173344000000001;0,026467815000000006
6291;2021-02-05;T20-21;D1;Hertha;Bayern Munich;0;1;2,0;2,0;0,203;0,1568;0,6402;2,0;0,146;0,1079;0,7461;1,0;0,08533252;1,0;0,042890605000000005;-0,04244191499999999
35476;2021-02-05;T20-21;I1;Fiorentina;Inter;0;2;2,0;2,0;0,2375;0,1966;0,5659;2,0;0,2335;0,1967;0,5698;1,0;0,12242452999999999;1,0;0,11979714500000002;-0,0026273849999999682
6292;2021-02-06;T20-21;D1;Augsburg;Wolfsburg;0;2;2,0;2,0;0,2815;0,2757;0,4427;2,0;0,2746;0,2705;0,455;1,0;0,19485704499999995;1,0;0,18626958500000002;-0,008587459999999936
6295;2021-02-06;T20-21;D1;Mainz;Union Berlin;1;0;1,0;2,0;0,2797;0,3573;0,363;1,0;0,2972;0,3778;0,3251;0,0;0,105000545;1,0;0,09697642;-0,008024125000000007
45584;2021-02-06;T20-21;SP1;Huesca;Real Madrid;1;2;2,0;2,0;0,2411;0,19;0,5689;2,0;0,1826;0,1425;0,675;1,0;0,12198821000000003;1,0;0,069516385;-0,05247182500000003
6294;2021-02-06;T20-21;D1;Leverkusen;Stuttgart;5;2;1,0;1,0;0,235;0,5936;0,1714;1,0;0,1543;0,7755;0,0701;1,0;0,042301479999999995;1,0;0,014368265000000002;-0,027933214999999994
45586;2021-02-06;T20-21;SP1;Sevilla;Getafe;3;0;1,0;1,0;0,2198;0,6462;0,134;1,0;0,2422;0,6026;0,1551;1,0;0,03313402;1,0;0,04137394;0,008239919999999998
6296;2021-02-06;T20-21;D1;Schalke 04;RB Leipzig;0;3;2,0;2,0;0,2254;0,2122;0,5625;2,0;0,1968;0,1553;0,6479;1,0;0,12114945999999999;1,0;0,08135232499999999;-0,039797135
35479;2021-02-06;T20-21;I1;Juventus;Roma;2;0;1,0;1,0;0,2226;0,5432;0,2342;1,0;0,2431;0,529;0,2279;1,0;0,05220019999999999;1,0;0,05551801;0,0033178100000000113
26902;2021-02-06;T20-21;F1;Lorient;Reims;1;0;1,0;1,0;0,2647;0,3702;0,3651;1,0;0,2985;0,4476;0,2539;1,0;0,10168205;1,0;0,07678373;-0,02489832
26903;2021-02-06;T20-21;F1;Lyon;Strasbourg;3;0;1,0;1,0;0,1844;0,7229;0,0927;1,0;0,1553;0,7742;0,0704;1,0;0,021298325000000003;1,0;0,014544169999999999;-0,006754155000000005
35485;2021-02-07;T20-21;I1;Lazio;Cagliari;1;0;1,0;1,0;0,1808;0,7151;0,1041;1,0;0,1302;0,8172;0,0526;1,0;0,021762725000000007;1,0;0,009859399999999999;-0,011903325000000008
35484;2021-02-07;T20-21;I1;Parma;Bologna;0;3;2,0;1,0;0,2868;0,4061;0,3071;2,0;0,3059;0,3257;0,3684;0,0;0,28118232500000007;1,0;0,24624668499999997;-0,0349356400000001
35482;2021-02-07;T20-21;I1;Milan;Crotone;4;0;1,0;1,0;0,161;0,7601;0,0788;1,0;0,1165;0,8394;0,0441;1,0;0,016073104999999997;1,0;0,007758529999999997;-0,008314575000000001
26910;2021-02-07;T20-21;F1;Nantes;Lille;0;2;2,0;2,0;0,2524;0,2111;0,5365;2,0;0,2727;0,2696;0,4577;1,0;0,139269005;1,0;0,18422729;0,04495828499999999
26911;2021-02-07;T20-21;F1;Marseille;Paris SG;0;2;2,0;2,0;0,2865;0,277;0,4365;2,0;0,1552;0,1163;0,7286;1,0;0,19980725;1,0;0,048899645000000005;-0,150907605
35483;2021-02-07;T20-21;I1;Udinese;Verona;2;0;1,0;1,0;0,3067;0,4135;0,2797;1,0;0,2891;0,4792;0,2316;1,0;0,08617646500000001;1,0;0,06863185000000001;-0,017544615
16370;2021-02-07;T20-21;E0;Tottenham;West Brom;2;0;1,0;1,0;0,2196;0,6589;0,1215;1,0;0,1943;0,7036;0,1021;1,0;0,03149320499999999;1,0;0,024088449999999997;-0,007404754999999992
26909;2021-02-07;T20-21;F1;St Etienne;Metz;1;0;1,0;1,0;0,3104;0,4002;0,2894;1,0;0,2889;0,48;0,2311;1,0;0,09005026;1,0;0,06843521000000002;-0,02161504999999997
26907;2021-02-07;T20-21;F1;Nice;Angers;3;0;1,0;1,0;0,3018;0,4364;0,2618;1,0;0,2992;0,4451;0,2557;1,0;0,07981124;1,0;0,07745156500000001;-0,0023596749999999916
16372;2021-02-07;T20-21;E0;Liverpool;Man City;1;4;2,0;1,0;0,2499;0,4384;0,3117;2,0;0,2618;0,2247;0,5135;0,0;0,26810345;1,0;0,152610745;-0,11549270500000003
16373;2021-02-07;T20-21;E0;Sheffield United;Chelsea;1;2;2,0;2,0;0,2644;0,2702;0,4655;2,0;0,2097;0,1689;0,6214;1,0;0,17785225999999998;1,0;0,09365602499999999;-0,084196235
45587;2021-02-07;T20-21;SP1;Sociedad;Cadiz;4;1;1,0;1,0;0,2639;0,5433;0,1928;1,0;0,2332;0,6239;0,143;1,0;0,053407525;1,0;0,037401325;-0,016006199999999998
26905;2021-02-07;T20-21;F1;Brest;Bordeaux;2;1;1,0;1,0;0,2958;0,3985;0,3057;1,0;0,3072;0,3629;0,3299;1,0;0,090475065;1,0;0,10160292500000001;0,011127860000000017
45590;2021-02-07;T20-21;SP1;Betis;Barcelona;2;3;2,0;2,0;0,2622;0,2098;0,5279;2,0;0,2576;0,22;0,5224;1,0;0,14576641999999998;1,0;0,14722976000000002;0,0014633400000000352
26906;2021-02-07;T20-21;F1;Montpellier;Dijon;4;2;1,0;1,0;0,2589;0,577;0,1641;1,0;0,2425;0,601;0,1564;1,0;0,04697901000000001;1,0;0,04164925000000001;-0,005329759999999996
26908;2021-02-07;T20-21;F1;Nimes;Monaco;3;4;2,0;2,0;0,2708;0,2594;0,4698;2,0;0,2471;0,2204;0,5325;1,0;0,17722234;1,0;0,13980733;-0,03741501
16374;2021-02-08;T20-21;E0;Leeds;Crystal Palace;2;0;1,0;1,0;0,2834;0,458;0,2585;1,0;0,2515;0,5801;0,1684;1,0;0,07359475999999998;1,0;0,045805405000000014;-0,027789354999999967
45592;2021-02-09;T20-21;SP1;Real Madrid;Getafe;2;0;1,0;1,0;0,1731;0,7341;0,0928;1,0;0,0935;0,8754;0,0311;1,0;0,019287725;1,0;0,004854730000000001;-0,014432994999999997
6299;2021-02-12;T20-21;D1;RB Leipzig;Augsburg;2;1;1,0;1,0;0,1647;0,7355;0,0997;1,0;0,1221;0,8302;0,0477;1,0;0,01854306499999999;1,0;0,008591849999999998;-0,009951214999999992
45593;2021-02-12;T20-21;SP1;Celta;Elche;3;1;1,0;1,0;0,2656;0,4972;0,2372;1,0;0,2447;0,5962;0,1592;1,0;0,06340360000000002;1,0;0,04259545000000001;-0,02080815000000001
45594;2021-02-13;T20-21;SP1;Granada;Ath Madrid;1;2;2,0;2,0;0,2485;0,1949;0,5566;2,0;0,2592;0,2504;0,4904;1,0;0,129177905;1,0;0,16343840000000004;0,03426049500000003
45597;2021-02-13;T20-21;SP1;Barcelona;Alaves;5;1;1,0;1,0;0,1179;0,8137;0,0684;1,0;0,1023;0,8617;0,036;1,0;0,009289485000000002;1,0;0,005880645000000001;-0,0034088400000000007
45595;2021-02-13;T20-21;SP1;Sevilla;Huesca;1;0;1,0;1,0;0,1823;0,7211;0,0966;1,0;0,1448;0,7926;0,0626;1,0;0,021282425;1,0;0,0124429;-0,008839525
35488;2021-02-13;T20-21;I1;Napoli;Juventus;1;0;1,0;1,0;0,3026;0,3872;0,3102;1,0;0,2741;0,4171;0,3088;1,0;0,0938954;1,0;0,08524412499999999;-0,008651275000000014
26912;2021-02-13;T20-21;F1;Paris SG;Nice;2;1;1,0;1,0;0,148;0,7722;0,0798;1,0;0,1056;0,8562;0,0383;1,0;0,014136019999999997;1,0;0,0063053;-0,007830719999999998
16377;2021-02-13;T20-21;E0;Man City;Tottenham;3;0;1,0;1,0;0,1822;0,694;0,1238;1,0;0,1098;0,8482;0,042;1,0;0,02426164;1,0;0,006910020000000001;-0,017351619999999998
45598;2021-02-14;T20-21;SP1;Getafe;Sociedad;0;1;2,0;1,0;0,2961;0,3973;0,3066;2,0;0,2816;0,2809;0,4376;0,0;0,284239385;1,0;0,197852405;-0,08638698
45599;2021-02-14;T20-21;SP1;Real Madrid;Valencia;2;0;1,0;1,0;0,2092;0,6627;0,1281;1,0;0,1214;0,8313;0,0473;1,0;0,030087125000000013;1,0;0,008487624999999999;-0,021599500000000015
35491;2021-02-14;T20-21;I1;Cagliari;Atalanta;0;1;2,0;2,0;0,2406;0,2464;0,513;2,0;0,1821;0,139;0,679;1,0;0,14752868;1,0;0,06813281000000002;-0,07939586999999998
35492;2021-02-14;T20-21;I1;Sampdoria;Fiorentina;2;1;1,0;1,0;0,2893;0,409;0,3017;1,0;0,294;0,4635;0,2425;1,0;0,08735869000000002;1,0;0,07262112499999998;-0,014737565000000036
16381;2021-02-14;T20-21;E0;Arsenal;Leeds;4;2;1,0;1,0;0,2671;0,4577;0,2752;1,0;0,2444;0,5556;0,2;1,0;0,073538725;1,0;0,049865679999999996;-0,023673045000000004
35490;2021-02-14;T20-21;I1;Roma;Udinese;3;0;1,0;1,0;0,2031;0,6914;0,1054;1,0;0,1398;0,8002;0,0599;1,0;0,026189929999999993;1,0;0,011572019999999997;-0,014617909999999996
16379;2021-02-14;T20-21;E0;Southampton;Wolves;1;2;2,0;1,0;0,3019;0,426;0,2721;2,0;0,2968;0,3117;0,3915;0,0;0,31049101;1,0;0,229181245;-0,081309765
35493;2021-02-14;T20-21;I1;Crotone;Sassuolo;1;2;2,0;2,0;0,2645;0,3546;0,3809;2,0;0,2515;0,222;0,5264;1,0;0,22662253;1,0;0,14372725;-0,08289527999999999
6305;2021-02-14;T20-21;D1;Ein Frankfurt;FC Koln;2;0;1,0;1,0;0,2381;0,6038;0,1581;1,0;0,1713;0,7461;0,0825;1,0;0,04084361;1,0;0,018083225;-0,022760385
35494;2021-02-14;T20-21;I1;Inter;Lazio;3;1;1,0;1,0;0,2476;0,5678;0,1846;1,0;0,1243;0,8259;0,0498;1,0;0,04769146000000002;1,0;0,008965265000000004;-0,03872619500000002
16383;2021-02-15;T20-21;E0;West Ham;Sheffield United;3;0;1,0;1,0;0,2315;0,6183;0,1502;1,0;0,2486;0,587;0,1644;1,0;0,038076145000000006;1,0;0,044414660000000016;0,00633851500000001
16384;2021-02-15;T20-21;E0;Chelsea;Newcastle;2;0;1,0;1,0;0,232;0,6377;0,1302;1,0;0,1485;0,7855;0,0659;1,0;0,035401045;1,0;0,013204125000000004;-0,022196919999999995
35495;2021-02-15;T20-21;I1;Verona;Parma;2;1;1,0;1,0;0,2505;0,5363;0,2132;1,0;0,2537;0,575;0,1714;1,0;0,05410224500000001;1,0;0,046853689999999996;-0,007248555000000011
45602;2021-02-15;T20-21;SP1;Cadiz;Ath Bilbao;0;4;2,0;1,0;0,3022;0,4087;0,2891;2,0;0,294;0,3097;0,3963;0,0;0,2983518250000001;1,0;0,22544484499999995;-0,07290698000000018
26922;2021-02-17;T20-21;F1;Marseille;Nice;3;2;1,0;1,0;0,2834;0,5071;0,2095;1,0;0,2738;0,5242;0,202;1,0;0,062102905;1,0;0,05788521999999999;-0,004217685000000013
16386;2021-02-17;T20-21;E0;Everton;Man City;1;3;2,0;2,0;0,2776;0,2724;0,45;2,0;0,1673;0,1278;0,7049;1,0;0,18978088000000004;1,0;0,05753665000000001;-0,13224423000000002
6308;2021-02-19;T20-21;D1;Bielefeld;Wolfsburg;0;3;2,0;2,0;0,2603;0,27;0,4697;2,0;0,2681;0,2509;0,4811;1,0;0,17448708999999998;1,0;0,170619305;-0,0038677849999999847
45604;2021-02-19;T20-21;SP1;Betis;Getafe;1;0;1,0;1,0;0,2795;0,4743;0,2462;1,0;0,2794;0,5087;0,212;1,0;0,069367345;1,0;0,06148298499999999;-0,007884360000000007
16387;2021-02-19;T20-21;E0;Wolves;Leeds;1;0;1,0;1,0;0,2821;0,4091;0,3088;1,0;0,2665;0,4835;0,2499;1,0;0,08746892499999999;1,0;0,066761125;-0,020707799999999985
26923;2021-02-19;T20-21;F1;Brest;Lyon;2;3;2,0;2,0;0,2423;0,1899;0,5678;2,0;0,186;0,1441;0,6699;1,0;0,12275306500000001;1,0;0,07178100500000001;-0,05097206
35496;2021-02-19;T20-21;I1;Fiorentina;Spezia;3;0;1,0;1,0;0,2903;0,4259;0,2839;1,0;0,2591;0,5557;0,1851;1,0;0,08240826500000001;1,0;0,05071592500000001;-0,03169234
35498;2021-02-20;T20-21;I1;Lazio;Sampdoria;1;0;1,0;1,0;0,2335;0,6367;0,1298;1,0;0,1241;0,8272;0,0487;1,0;0,035685144999999995;1,0;0,008886249999999998;-0,026798894999999996
6313;2021-02-20;T20-21;D1;Schalke 04;Dortmund;0;4;2,0;2,0;0,228;0,2576;0,5144;2,0;0,1814;0,141;0,6776;1,0;0,14389568000000003;1,0;0,06842386;-0,07547182000000002
6310;2021-02-20;T20-21;D1;FC Koln;Stuttgart;0;1;2,0;1,0;0,2876;0,3654;0,3471;2,0;0,2736;0,27;0,4564;0,0;0,25456138;1,0;0,18517896000000006;-0,06938241999999994
16391;2021-02-20;T20-21;E0;Fulham;Sheffield United;1;0;1,0;1,0;0,2582;0,4575;0,2843;1,0;0,2814;0,5029;0,2158;1,0;0,073746865;1,0;0,06285622499999999;-0,010890640000000007
45607;2021-02-20;T20-21;SP1;Valencia;Celta;2;0;1,0;1,0;0,2918;0,5053;0,2029;1,0;0,277;0,5153;0,2077;1,0;0,06315782500000001;1,0;0,05993414500000001;-0,0032236800000000065
45608;2021-02-20;T20-21;SP1;Valladolid;Real Madrid;0;1;2,0;2,0;0,2223;0,1697;0,608;2,0;0,1837;0,1437;0,6725;1,0;0,10154064500000001;1,0;0,07046822500000001;-0,031072420000000003
26931;2021-02-21;T20-21;F1;Lorient;Lille;1;4;2,0;2,0;0,2529;0,2145;0,5327;2,0;0,2662;0,2528;0,481;1,0;0,14121058500000003;1,0;0,17011172000000002;0,028901134999999994
16393;2021-02-21;T20-21;E0;Aston Villa;Leicester;1;2;2,0;2,0;0,2968;0,3345;0,3687;2,0;0,2842;0,2912;0,4246;1,0;0,24331496499999997;1,0;0,20592740000000004;-0,03738756499999993
26926;2021-02-21;T20-21;F1;Montpellier;Rennes;2;1;1,0;1,0;0,308;0,367;0,3249;1,0;0,2983;0,4029;0,2988;1,0;0,10024449999999999;1,0;0,08913216499999999;-0,011112335000000001
26927;2021-02-21;T20-21;F1;Lens;Dijon;2;1;1,0;1,0;0,2412;0,589;0,1698;1,0;0,2454;0,5945;0,1601;1,0;0,04350474000000001;1,0;0,04292658499999999;-0,0005781550000000177
16395;2021-02-21;T20-21;E0;Man United;Newcastle;3;1;1,0;1,0;0,1695;0,7288;0,1017;1,0;0,1519;0,7805;0,0676;1,0;0,019536570000000003;1,0;0,013821685;-0,005714885000000003
16394;2021-02-21;T20-21;E0;Arsenal;Man City;0;1;2,0;2,0;0,2609;0,2566;0,4825;2,0;0,2399;0,1989;0,5612;1,0;0,16793753000000006;1,0;0,125048725;-0,04288880500000006
6316;2021-02-21;T20-21;D1;Hoffenheim;Werder Bremen;4;0;1,0;1,0;0,2807;0,3806;0,3388;1,0;0,2586;0,563;0,1784;1,0;0,09675509;1,0;0,04935026000000002;-0,04740482999999998
45611;2021-02-21;T20-21;SP1;Huesca;Granada;3;2;1,0;1,0;0,29;0,4219;0,2881;1,0;0,2976;0,4423;0,2601;1,0;0,083550805;1,0;0,07810888499999999;-0,005441920000000017
45610;2021-02-21;T20-21;SP1;Sociedad;Alaves;4;0;1,0;1,0;0,261;0,5791;0,1599;1,0;0,1969;0,6985;0,1046;1,0;0,04684450500000001;1,0;0,024855385;-0,021989120000000008
35503;2021-02-21;T20-21;I1;Atalanta;Napoli;4;2;1,0;1,0;0,2933;0,3965;0,3102;1,0;0,2813;0,3903;0,3285;1,0;0,09112446500000002;1,0;0,093488125;0,0023636599999999897
6315;2021-02-21;T20-21;D1;Hertha;RB Leipzig;0;3;2,0;2,0;0,2321;0,1837;0,5842;2,0;0,1937;0,1519;0,6543;1,0;0,11338002500000001;1,0;0,07847952500000001;-0,0349005
45613;2021-02-22;T20-21;SP1;Osasuna;Sevilla;0;2;2,0;2,0;0,2836;0,2353;0,4811;2,0;0,2795;0,2816;0,4389;1,0;0,174843085;1,0;0,19647673000000002;0,021633645000000007
35505;2021-02-22;T20-21;I1;Juventus;Crotone;3;0;1,0;1,0;0,1397;0,7941;0,0662;1,0;0,1123;0,8459;0,0418;1,0;0,011949265;1,0;0,007179265000000002;-0,004769999999999998
16397;2021-02-23;T20-21;E0;Leeds;Southampton;3;0;1,0;1,0;0,2902;0,4489;0,2609;1,0;0,269;0,5282;0,2028;1,0;0,07614242499999999;1,0;0,056744420000000004;-0,019398004999999982
26933;2021-02-24;T20-21;F1;Nimes;Lorient;1;0;1,0;1,0;0,2782;0,4382;0,2836;1,0;0,2536;0,5752;0,1712;1,0;0,07891210000000001;1,0;0,046811200000000004;-0,03210090000000001
45614;2021-02-24;T20-21;SP1;Barcelona;Elche;3;0;1,0;1,0;0,1251;0,8015;0,0735;1,0;0,1054;0,8568;0,0378;1,0;0,010518785000000001;1,0;0,006269000000000001;-0,004249785
6318;2021-02-27;T20-21;D1;Bayern Munich;FC Koln;5;1;1,0;1,0;0,1027;0,8387;0,0587;1,0;0,1009;0,8625;0,0366;1,0;0,006990624999999999;1,0;0,005760184999999999;-0,0012304399999999993
16398;2021-02-27;T20-21;E0;Man City;West Ham;2;1;1,0;1,0;0,1562;0,7634;0,0804;1,0;0,1164;0,8375;0,0461;1,0;0,015431300000000002;1,0;0,007837085000000002;-0,007594215
45617;2021-02-27;T20-21;SP1;Sevilla;Barcelona;0;2;2,0;1,0;0,2924;0,3931;0,3145;2,0;0,249;0,21;0,541;0,0;0,277704005;1,0;0,136341;-0,14136300499999999
45619;2021-02-27;T20-21;SP1;Getafe;Valencia;3;0;1,0;1,0;0,298;0,389;0,313;1,0;0,3094;0,3529;0,3377;1,0;0,09338649999999998;1,0;0,104884825;0,011498325000000018
6322;2021-02-27;T20-21;D1;RB Leipzig;M'gladbach;3;2;1,0;1,0;0,2031;0,6628;0,1341;1,0;0,1308;0,8158;0,0534;1,0;0,029616210000000014;1,0;0,0099801;-0,019636110000000012
6321;2021-02-27;T20-21;D1;Wolfsburg;Hertha;2;0;1,0;1,0;0,2091;0,6546;0,1363;1,0;0,1578;0,7704;0,0718;1,0;0,03115025000000001;1,0;0,015028040000000005;-0,016122210000000005
6320;2021-02-27;T20-21;D1;Stuttgart;Schalke 04;5;1;1,0;1,0;0,2783;0,4788;0,243;1,0;0,2477;0,5896;0,1627;1,0;0,06822565;1,0;0,043913289999999994;-0,024312360000000005
6319;2021-02-27;T20-21;D1;Dortmund;Bielefeld;3;0;1,0;1,0;0,1626;0,732;0,1054;1,0;0,1462;0,7899;0,0639;1,0;0,018773960000000006;1,0;0,012728824999999996;-0,0060451350000000105
26936;2021-02-27;T20-21;F1;Dijon;Paris SG;0;4;2,0;2,0;0,2188;0,1728;0,6084;2,0;0,1502;0,1115;0,7383;1,0;0,100612;1,0;0,045523465;-0,055088534999999994
35507;2021-02-27;T20-21;I1;Bologna;Lazio;2;0;1,0;2,0;0,2664;0,235;0,4985;1,0;0,2875;0,4189;0,2936;0,0;0,15978545999999996;1,0;0,08442860500000002;-0,07535685499999994
45623;2021-02-28;T20-21;SP1;Villarreal;Ath Madrid;0;2;2,0;2,0;0,2553;0,2858;0,459;2,0;0,2626;0,2565;0,481;1,0;0,17898365000000002;1,0;0,169211785;-0,009771865000000018
35509;2021-02-28;T20-21;I1;Sampdoria;Atalanta;0;2;2,0;2,0;0,2618;0,2467;0,4915;2,0;0,2542;0,2381;0,5077;1,0;0,16355574499999997;1,0;0,15348846499999996;-0,010067280000000012
35510;2021-02-28;T20-21;I1;Crotone;Cagliari;0;2;2,0;1,0;0,2628;0,4023;0,3349;2,0;0,3082;0,3416;0,3503;0,0;0,25571092500000003;1,0;0,25861364;0,0029027149999999446
35511;2021-02-28;T20-21;I1;Inter;Genoa;3;0;1,0;1,0;0,1377;0,796;0,0663;1,0;0,1142;0,8423;0,0435;1,0;0,011678490000000001;1,0;0,007466944999999998;-0,004211545000000003
35513;2021-02-28;T20-21;I1;Napoli;Benevento;2;0;1,0;1,0;0,2181;0,6482;0,1337;1,0;0,1359;0,8075;0,0565;1,0;0,032721650000000005;1,0;0,010836184999999998;-0,021885465000000007
45621;2021-02-28;T20-21;SP1;Cadiz;Betis;0;1;2,0;1,0;0,3075;0,413;0,2795;2,0;0,3056;0,3264;0,368;0,0;0,3068382499999999;1,0;0,24640768;-0,060430569999999934
45622;2021-02-28;T20-21;SP1;Granada;Elche;2;1;1,0;1,0;0,2837;0,5025;0,2137;1,0;0,2395;0,6079;0,1526;1,0;0,063098065;1,0;0,04032350500000001;-0,022774559999999985
26939;2021-02-28;T20-21;F1;Lorient;St Etienne;2;1;1,0;1,0;0,2794;0,3777;0,3428;1,0;0,3077;0,3726;0,3197;1,0;0,09782238499999998;1,0;0,09844369000000003;0,0006213050000000442
26937;2021-02-28;T20-21;F1;Monaco;Brest;2;0;1,0;1,0;0,1825;0,6998;0,1177;1,0;0,1904;0,7105;0,099;1,0;0,02357977;1,0;0,023036485;-0,000543285000000001
16406;2021-02-28;T20-21;E0;Sheffield United;Liverpool;0;2;2,0;2,0;0,2372;0,2471;0,5158;2,0;0,1838;0,1433;0,6729;1,0;0,14540516499999998;1,0;0,070388425;-0,07501673999999997
16404;2021-02-28;T20-21;E0;Tottenham;Burnley;4;0;1,0;1,0;0,2762;0,5561;0,1677;1,0;0,2469;0,5911;0,1621;1,0;0,05220486499999999;1,0;0,04360180500000001;-0,008603059999999982
16407;2021-03-01;T20-21;E0;Everton;Southampton;1;0;1,0;1,0;0,2518;0,5665;0,1817;1,0;0,27;0,5295;0,2006;1,0;0,048209065;1,0;0,05655012500000001;0,008341060000000004
35515;2021-03-02;T20-21;I1;Juventus;Spezia;3;0;1,0;1,0;0,1508;0,7638;0,0854;1,0;0,1027;0,861;0,0363;1,0;0,015016899999999991;1,0;0,0059324899999999995;-0,00908440999999999
16408;2021-03-02;T20-21;E0;Man City;Wolves;4;1;1,0;1,0;0,1436;0,7892;0,0672;1,0;0,1113;0,846;0,0427;1,0;0,012568399999999995;1,0;0,0071054900000000025;-0,005462909999999993
