matchId;rounds;top1_H;top2_H;top3_H;top4_H;top5_H;top6_H;top7_H;down1_H;down2_H;down3_H;down4_H;down5_H;top1_A;top2_A;top3_A;top4_A;top5_A;top6_A;top7_A;down1_A;down2_A;down3_A;down4_A;down5_A
9500;19,0;21,0;19,0;17,0;15,0;14,0;14,0;13,0;-4,0;-2,0;0,0;0,0;3,0;7,0;5,0;3,0;1,0;0,0;0,0;-1,0;-18,0;-16,0;-14,0;-14,0;-11,0
9501;20,0;4,0;0,0;-3,0;-3,0;-4,0;-5,0;-6,0;-23,0;-22,0;-20,0;-19,0;-16,0;13,0;9,0;6,0;6,0;5,0;4,0;3,0;-14,0;-13,0;-11,0;-10,0;-7,0
9502;20,0;9,0;5,0;2,0;2,0;1,0;0,0;-1,0;-18,0;-17,0;-15,0;-14,0;-11,0;14,0;10,0;7,0;7,0;6,0;5,0;4,0;-13,0;-12,0;-10,0;-9,0;-6,0
9503;20,0;15,0;11,0;8,0;8,0;7,0;6,0;5,0;-12,0;-11,0;-9,0;-8,0;-5,0;20,0;16,0;13,0;13,0;12,0;11,0;10,0;-7,0;-6,0;-4,0;-3,0;0,0
9504;20,0;13,0;9,0;6,0;6,0;5,0;4,0;3,0;-14,0;-13,0;-11,0;-10,0;-7,0;7,0;3,0;0,0;0,0;-1,0;-2,0;-3,0;-20,0;-19,0;-17,0;-16,0;-13,0
9505;20,0;24,0;20,0;17,0;17,0;16,0;15,0;14,0;-3,0;-2,0;0,0;1,0;4,0;18,0;14,0;11,0;11,0;10,0;9,0;8,0;-9,0;-8,0;-6,0;-5,0;-2,0
9506;20,0;10,0;6,0;3,0;3,0;2,0;1,0;0,0;-17,0;-16,0;-14,0;-13,0;-10,0;16,0;12,0;9,0;9,0;8,0;7,0;6,0;-11,0;-10,0;-8,0;-7,0;-4,0
9507;20,0;26,0;22,0;19,0;19,0;18,0;17,0;16,0;-1,0;0,0;2,0;3,0;6,0;0,0;-4,0;-7,0;-7,0;-8,0;-9,0;-10,0;-27,0;-26,0;-24,0;-23,0;-20,0
9508;20,0;27,0;23,0;20,0;20,0;19,0;18,0;17,0;0,0;1,0;3,0;4,0;7,0;19,0;15,0;12,0;12,0;11,0;10,0;9,0;-8,0;-7,0;-5,0;-4,0;-1,0
9509;21,0;18,0;13,0;13,0;13,0;10,0;9,0;7,0;-9,0;-9,0;-7,0;-6,0;-2,0;14,0;9,0;9,0;9,0;6,0;5,0;3,0;-13,0;-13,0;-11,0;-10,0;-6,0
9510;21,0;14,0;9,0;9,0;9,0;6,0;5,0;3,0;-13,0;-13,0;-11,0;-10,0;-6,0;27,0;22,0;22,0;22,0;19,0;18,0;16,0;0,0;0,0;2,0;3,0;7,0
9511;21,0;14,0;9,0;9,0;9,0;6,0;5,0;3,0;-13,0;-13,0;-11,0;-10,0;-6,0;27,0;22,0;22,0;22,0;19,0;18,0;16,0;0,0;0,0;2,0;3,0;7,0
9512;20,5;8,0;3,0;3,0;3,0;0,0;-1,0;-3,0;-19,0;-19,0;-17,0;-16,0;-12,0;23,0;19,0;16,0;16,0;15,0;14,0;13,0;-4,0;-3,0;-1,0;0,0;3,0
9513;21,0;20,0;15,0;15,0;15,0;12,0;11,0;9,0;-7,0;-7,0;-5,0;-4,0;0,0;13,0;8,0;8,0;8,0;5,0;4,0;2,0;-14,0;-14,0;-12,0;-11,0;-7,0
9514;21,0;16,0;11,0;11,0;11,0;8,0;7,0;5,0;-11,0;-11,0;-9,0;-8,0;-4,0;5,0;0,0;0,0;0,0;-3,0;-4,0;-6,0;-22,0;-22,0;-20,0;-19,0;-15,0
9515;21,0;5,0;0,0;0,0;0,0;-3,0;-4,0;-6,0;-22,0;-22,0;-20,0;-19,0;-15,0;18,0;13,0;13,0;13,0;10,0;9,0;7,0;-9,0;-9,0;-7,0;-6,0;-2,0
9516;21,0;11,0;6,0;6,0;6,0;3,0;2,0;0,0;-16,0;-16,0;-14,0;-13,0;-9,0;25,0;20,0;20,0;20,0;17,0;16,0;14,0;-2,0;-2,0;0,0;1,0;5,0
9517;21,0;0,0;-5,0;-5,0;-5,0;-8,0;-9,0;-11,0;-27,0;-27,0;-25,0;-24,0;-20,0;9,0;4,0;4,0;4,0;1,0;0,0;-2,0;-18,0;-18,0;-16,0;-15,0;-11,0
9518;20,5;7,0;3,0;0,0;0,0;-1,0;-2,0;-3,0;-20,0;-19,0;-17,0;-16,0;-13,0;11,0;6,0;6,0;6,0;3,0;2,0;0,0;-16,0;-16,0;-14,0;-13,0;-9,0
9519;22,0;0,0;-5,0;-7,0;-8,0;-10,0;-11,0;-12,0;-30,0;-29,0;-28,0;-26,0;-22,0;8,0;3,0;1,0;0,0;-2,0;-3,0;-4,0;-22,0;-21,0;-20,0;-18,0;-14,0
9520;21,5;18,0;13,0;11,0;10,0;8,0;7,0;6,0;-12,0;-11,0;-10,0;-8,0;-4,0;24,0;19,0;19,0;19,0;16,0;15,0;13,0;-3,0;-3,0;-1,0;0,0;4,0
9521;22,0;14,0;9,0;7,0;6,0;4,0;3,0;2,0;-16,0;-15,0;-14,0;-12,0;-8,0;17,0;12,0;10,0;9,0;7,0;6,0;5,0;-13,0;-12,0;-11,0;-9,0;-5,0
9522;22,0;10,0;5,0;3,0;2,0;0,0;-1,0;-2,0;-20,0;-19,0;-18,0;-16,0;-12,0;15,0;10,0;8,0;7,0;5,0;4,0;3,0;-15,0;-14,0;-13,0;-11,0;-7,0
9523;22,0;16,0;11,0;9,0;8,0;6,0;5,0;4,0;-14,0;-13,0;-12,0;-10,0;-6,0;21,0;16,0;14,0;13,0;11,0;10,0;9,0;-9,0;-8,0;-7,0;-5,0;-1,0
9524;22,0;5,0;0,0;-2,0;-3,0;-5,0;-6,0;-7,0;-25,0;-24,0;-23,0;-21,0;-17,0;28,0;23,0;21,0;20,0;18,0;17,0;16,0;-2,0;-1,0;0,0;2,0;6,0
9525;21,5;5,0;0,0;0,0;0,0;-3,0;-4,0;-6,0;-22,0;-22,0;-20,0;-19,0;-15,0;12,0;7,0;5,0;4,0;2,0;1,0;0,0;-18,0;-17,0;-16,0;-14,0;-10,0
9526;22,0;11,0;6,0;4,0;3,0;1,0;0,0;-1,0;-19,0;-18,0;-17,0;-15,0;-11,0;14,0;9,0;7,0;6,0;4,0;3,0;2,0;-16,0;-15,0;-14,0;-12,0;-8,0
9527;22,0;26,0;21,0;19,0;18,0;16,0;15,0;14,0;-4,0;-3,0;-2,0;0,0;4,0;22,0;17,0;15,0;14,0;12,0;11,0;10,0;-8,0;-7,0;-6,0;-4,0;0,0
9528;22,5;8,0;3,0;1,0;0,0;-5,0;-5,0;-6,0;-24,0;-24,0;-22,0;-20,0;-16,0;17,0;12,0;10,0;9,0;7,0;6,0;5,0;-13,0;-12,0;-11,0;-9,0;-5,0
9529;23,0;14,0;9,0;7,0;6,0;1,0;1,0;0,0;-18,0;-18,0;-16,0;-14,0;-10,0;20,0;15,0;13,0;12,0;7,0;7,0;6,0;-12,0;-12,0;-10,0;-8,0;-4,0
9530;23,0;15,0;10,0;8,0;7,0;2,0;2,0;1,0;-17,0;-17,0;-15,0;-13,0;-9,0;19,0;14,0;12,0;11,0;6,0;6,0;5,0;-13,0;-13,0;-11,0;-9,0;-5,0
9531;23,0;19,0;14,0;12,0;11,0;6,0;6,0;5,0;-13,0;-13,0;-11,0;-9,0;-5,0;13,0;8,0;6,0;5,0;0,0;0,0;-1,0;-19,0;-19,0;-17,0;-15,0;-11,0
9532;23,0;30,0;25,0;23,0;22,0;17,0;17,0;16,0;-2,0;-2,0;0,0;2,0;6,0;16,0;11,0;9,0;8,0;3,0;3,0;2,0;-16,0;-16,0;-14,0;-12,0;-8,0
9533;22,5;30,0;25,0;23,0;22,0;20,0;19,0;18,0;0,0;1,0;2,0;4,0;8,0;5,0;0,0;-2,0;-3,0;-8,0;-8,0;-9,0;-27,0;-27,0;-25,0;-23,0;-19,0
9534;22,0;29,0;24,0;22,0;21,0;19,0;18,0;17,0;-1,0;0,0;1,0;3,0;7,0;7,0;2,0;0,0;-1,0;-3,0;-4,0;-5,0;-23,0;-22,0;-21,0;-19,0;-15,0
9535;23,0;24,0;19,0;17,0;16,0;11,0;11,0;10,0;-8,0;-8,0;-6,0;-4,0;0,0;0,0;-5,0;-7,0;-8,0;-13,0;-13,0;-14,0;-32,0;-32,0;-30,0;-28,0;-24,0
9536;23,0;14,0;9,0;7,0;6,0;1,0;1,0;0,0;-18,0;-18,0;-16,0;-14,0;-10,0;13,0;8,0;6,0;5,0;0,0;0,0;-1,0;-19,0;-19,0;-17,0;-15,0;-11,0
9537;24,0;23,0;18,0;16,0;12,0;10,0;9,0;9,0;-12,0;-12,0;-10,0;-8,0;-3,0;14,0;9,0;7,0;3,0;1,0;0,0;0,0;-21,0;-21,0;-19,0;-17,0;-12,0
9538;24,0;18,0;13,0;11,0;7,0;5,0;4,0;4,0;-17,0;-17,0;-15,0;-13,0;-8,0;26,0;21,0;19,0;15,0;13,0;12,0;12,0;-9,0;-9,0;-7,0;-5,0;0,0
9539;23,0;19,0;14,0;12,0;11,0;6,0;6,0;5,0;-13,0;-13,0;-11,0;-9,0;-5,0;28,0;23,0;21,0;20,0;15,0;15,0;14,0;-4,0;-4,0;-2,0;0,0;4,0
9540;24,0;13,0;8,0;6,0;2,0;0,0;-1,0;-1,0;-22,0;-22,0;-20,0;-18,0;-13,0;33,0;28,0;26,0;22,0;20,0;19,0;19,0;-2,0;-2,0;0,0;2,0;7,0
9541;23,5;21,0;16,0;14,0;10,0;8,0;7,0;7,0;-14,0;-14,0;-12,0;-10,0;-5,0;32,0;27,0;25,0;24,0;19,0;19,0;18,0;0,0;0,0;2,0;4,0;8,0
9542;24,0;5,0;0,0;-2,0;-6,0;-8,0;-9,0;-9,0;-30,0;-30,0;-28,0;-26,0;-21,0;11,0;6,0;4,0;0,0;-2,0;-3,0;-3,0;-24,0;-24,0;-22,0;-20,0;-15,0
9543;23,5;7,0;2,0;0,0;-1,0;-6,0;-6,0;-7,0;-25,0;-25,0;-23,0;-21,0;-17,0;18,0;13,0;11,0;7,0;5,0;4,0;4,0;-17,0;-17,0;-15,0;-13,0;-8,0
9544;24,0;16,0;11,0;9,0;5,0;3,0;2,0;2,0;-19,0;-19,0;-17,0;-15,0;-10,0;14,0;9,0;7,0;3,0;1,0;0,0;0,0;-21,0;-21,0;-19,0;-17,0;-12,0
9545;23,5;0,0;-5,0;-7,0;-11,0;-13,0;-14,0;-14,0;-35,0;-35,0;-33,0;-31,0;-26,0;32,0;27,0;25,0;24,0;19,0;19,0;18,0;0,0;0,0;2,0;4,0;8,0
9546;23,5;22,0;17,0;15,0;14,0;9,0;9,0;8,0;-10,0;-10,0;-8,0;-6,0;-2,0;22,0;17,0;15,0;11,0;9,0;8,0;8,0;-13,0;-13,0;-11,0;-9,0;-4,0
9547;24,0;19,0;14,0;12,0;8,0;6,0;5,0;5,0;-16,0;-16,0;-14,0;-12,0;-7,0;35,0;30,0;28,0;24,0;22,0;21,0;21,0;0,0;0,0;2,0;4,0;9,0
9548;24,0;7,0;2,0;0,0;-4,0;-6,0;-7,0;-7,0;-28,0;-28,0;-26,0;-24,0;-19,0;31,0;26,0;24,0;20,0;18,0;17,0;17,0;-4,0;-4,0;-2,0;0,0;5,0
9549;25,0;32,0;29,0;27,0;23,0;21,0;18,0;18,0;-2,0;-1,0;-1,0;0,0;5,0;11,0;8,0;6,0;2,0;0,0;-3,0;-3,0;-23,0;-22,0;-22,0;-21,0;-16,0
9550;25,0;9,0;6,0;4,0;0,0;-2,0;-5,0;-5,0;-25,0;-24,0;-24,0;-23,0;-18,0;22,0;19,0;17,0;13,0;11,0;8,0;8,0;-12,0;-11,0;-11,0;-10,0;-5,0
9551;25,0;23,0;20,0;18,0;14,0;12,0;9,0;9,0;-11,0;-10,0;-10,0;-9,0;-4,0;21,0;18,0;16,0;12,0;10,0;7,0;7,0;-13,0;-12,0;-12,0;-11,0;-6,0
9552;25,0;34,0;31,0;29,0;25,0;23,0;20,0;20,0;0,0;1,0;1,0;2,0;7,0;14,0;11,0;9,0;5,0;3,0;0,0;0,0;-20,0;-19,0;-19,0;-18,0;-13,0
9553;25,0;14,0;11,0;9,0;5,0;3,0;0,0;0,0;-20,0;-19,0;-19,0;-18,0;-13,0;0,0;-3,0;-5,0;-9,0;-11,0;-14,0;-14,0;-34,0;-33,0;-33,0;-32,0;-27,0
9554;24,5;16,0;13,0;11,0;7,0;5,0;2,0;2,0;-18,0;-17,0;-17,0;-16,0;-11,0;25,0;20,0;18,0;14,0;12,0;11,0;11,0;-10,0;-10,0;-8,0;-6,0;-1,0
9555;25,0;15,0;12,0;10,0;6,0;4,0;1,0;1,0;-19,0;-18,0;-18,0;-17,0;-12,0;5,0;2,0;0,0;-4,0;-6,0;-9,0;-9,0;-29,0;-28,0;-28,0;-27,0;-22,0
9556;24,5;35,0;30,0;28,0;24,0;22,0;21,0;21,0;0,0;0,0;2,0;4,0;9,0;17,0;14,0;12,0;8,0;6,0;3,0;3,0;-17,0;-16,0;-16,0;-15,0;-10,0
9557;25,0;33,0;30,0;28,0;24,0;22,0;19,0;19,0;-1,0;0,0;0,0;1,0;6,0;19,0;16,0;14,0;10,0;8,0;5,0;5,0;-15,0;-14,0;-14,0;-13,0;-8,0
9558;25,5;0,0;-3,0;-7,0;-11,0;-11,0;-14,0;-17,0;-37,0;-36,0;-35,0;-32,0;-30,0;26,0;23,0;21,0;17,0;15,0;12,0;12,0;-8,0;-7,0;-7,0;-6,0;-1,0
9559;25,5;32,0;29,0;25,0;21,0;21,0;18,0;15,0;-5,0;-4,0;-3,0;0,0;2,0;27,0;24,0;22,0;18,0;16,0;13,0;13,0;-7,0;-6,0;-6,0;-5,0;0,0
9560;26,0;11,0;8,0;4,0;0,0;0,0;-3,0;-6,0;-26,0;-25,0;-24,0;-21,0;-19,0;17,0;14,0;10,0;6,0;6,0;3,0;0,0;-20,0;-19,0;-18,0;-15,0;-13,0
9561;26,0;11,0;8,0;4,0;0,0;0,0;-3,0;-6,0;-26,0;-25,0;-24,0;-21,0;-19,0;25,0;22,0;18,0;14,0;14,0;11,0;8,0;-12,0;-11,0;-10,0;-7,0;-5,0
9562;25,5;19,0;16,0;12,0;8,0;8,0;5,0;2,0;-18,0;-17,0;-16,0;-13,0;-11,0;33,0;30,0;28,0;24,0;22,0;19,0;19,0;-1,0;0,0;0,0;1,0;6,0
9563;25,5;17,0;14,0;10,0;6,0;6,0;3,0;0,0;-20,0;-19,0;-18,0;-15,0;-13,0;3,0;0,0;-2,0;-6,0;-8,0;-11,0;-11,0;-31,0;-30,0;-30,0;-29,0;-24,0
9564;26,0;37,0;34,0;30,0;26,0;26,0;23,0;20,0;0,0;1,0;2,0;5,0;7,0;17,0;14,0;10,0;6,0;6,0;3,0;0,0;-20,0;-19,0;-18,0;-15,0;-13,0
9565;26,0;21,0;18,0;14,0;10,0;10,0;7,0;4,0;-16,0;-15,0;-14,0;-11,0;-9,0;22,0;19,0;15,0;11,0;11,0;8,0;5,0;-15,0;-14,0;-13,0;-10,0;-8,0
9566;26,0;36,0;33,0;29,0;25,0;25,0;22,0;19,0;-1,0;0,0;1,0;4,0;6,0;14,0;11,0;7,0;3,0;3,0;0,0;-3,0;-23,0;-22,0;-21,0;-18,0;-16,0
9567;26,0;30,0;27,0;23,0;19,0;19,0;16,0;13,0;-7,0;-6,0;-5,0;-2,0;0,0;3,0;0,0;-4,0;-8,0;-8,0;-11,0;-14,0;-34,0;-33,0;-32,0;-29,0;-27,0
9568;27,0;31,0;28,0;26,0;22,0;19,0;17,0;16,0;-7,0;-6,0;-5,0;-1,0;0,0;9,0;6,0;4,0;0,0;-3,0;-5,0;-6,0;-29,0;-28,0;-27,0;-23,0;-22,0
9569;27,0;20,0;17,0;15,0;11,0;8,0;6,0;5,0;-18,0;-17,0;-16,0;-12,0;-11,0;18,0;15,0;13,0;9,0;6,0;4,0;3,0;-20,0;-19,0;-18,0;-14,0;-13,0
9570;27,0;15,0;12,0;10,0;6,0;3,0;1,0;0,0;-23,0;-22,0;-21,0;-17,0;-16,0;12,0;9,0;7,0;3,0;0,0;-2,0;-3,0;-26,0;-25,0;-24,0;-20,0;-19,0
9571;26,5;26,0;23,0;19,0;15,0;15,0;12,0;9,0;-11,0;-10,0;-9,0;-6,0;-4,0;22,0;19,0;17,0;13,0;10,0;8,0;7,0;-16,0;-15,0;-14,0;-10,0;-9,0
9572;27,0;23,0;20,0;18,0;14,0;11,0;9,0;8,0;-15,0;-14,0;-13,0;-9,0;-8,0;37,0;34,0;32,0;28,0;25,0;23,0;22,0;-1,0;0,0;1,0;5,0;6,0
9573;26,5;14,0;11,0;9,0;5,0;2,0;0,0;-1,0;-24,0;-23,0;-22,0;-18,0;-17,0;25,0;22,0;18,0;14,0;14,0;11,0;8,0;-12,0;-11,0;-10,0;-7,0;-5,0
9574;27,0;15,0;12,0;10,0;6,0;3,0;1,0;0,0;-23,0;-22,0;-21,0;-17,0;-16,0;38,0;35,0;33,0;29,0;26,0;24,0;23,0;0,0;1,0;2,0;6,0;7,0
9575;26,5;35,0;32,0;28,0;24,0;24,0;21,0;18,0;-2,0;-1,0;0,0;3,0;5,0;32,0;29,0;27,0;23,0;20,0;18,0;17,0;-6,0;-5,0;-4,0;0,0;1,0
9576;27,0;3,0;0,0;-2,0;-6,0;-9,0;-11,0;-12,0;-35,0;-34,0;-33,0;-29,0;-28,0;19,0;16,0;14,0;10,0;7,0;5,0;4,0;-19,0;-18,0;-17,0;-13,0;-12,0
9577;26,5;7,0;4,0;0,0;-4,0;-4,0;-7,0;-10,0;-30,0;-29,0;-28,0;-25,0;-23,0;0,0;-3,0;-5,0;-9,0;-12,0;-14,0;-15,0;-38,0;-37,0;-36,0;-32,0;-31,0
9578;27,0;24,0;21,0;19,0;15,0;12,0;10,0;9,0;-14,0;-13,0;-12,0;-8,0;-7,0;36,0;33,0;31,0;27,0;24,0;22,0;21,0;-2,0;-1,0;0,0;4,0;5,0
9579;28,0;34,0;29,0;29,0;22,0;22,0;19,0;17,0;-7,0;-5,0;-3,0;0,0;3,0;5,0;0,0;0,0;-7,0;-7,0;-10,0;-12,0;-36,0;-34,0;-32,0;-29,0;-26,0
9580;28,0;15,0;10,0;10,0;3,0;3,0;0,0;-2,0;-26,0;-24,0;-22,0;-19,0;-16,0;25,0;20,0;20,0;13,0;13,0;10,0;8,0;-16,0;-14,0;-12,0;-9,0;-6,0
9581;28,0;12,0;7,0;7,0;0,0;0,0;-3,0;-5,0;-29,0;-27,0;-25,0;-22,0;-19,0;20,0;15,0;15,0;8,0;8,0;5,0;3,0;-21,0;-19,0;-17,0;-14,0;-11,0
9582;28,0;12,0;7,0;7,0;0,0;0,0;-3,0;-5,0;-29,0;-27,0;-25,0;-22,0;-19,0;21,0;16,0;16,0;9,0;9,0;6,0;4,0;-20,0;-18,0;-16,0;-13,0;-10,0
9583;27,5;26,0;21,0;21,0;14,0;14,0;11,0;9,0;-15,0;-13,0;-11,0;-8,0;-5,0;5,0;2,0;0,0;-4,0;-7,0;-9,0;-10,0;-33,0;-32,0;-31,0;-27,0;-26,0
9584;28,0;22,0;17,0;17,0;10,0;10,0;7,0;5,0;-19,0;-17,0;-15,0;-12,0;-9,0;0,0;-5,0;-5,0;-12,0;-12,0;-15,0;-17,0;-41,0;-39,0;-37,0;-34,0;-31,0
9585;27,5;41,0;36,0;36,0;29,0;29,0;26,0;24,0;0,0;2,0;4,0;7,0;10,0;23,0;20,0;18,0;14,0;11,0;9,0;8,0;-15,0;-14,0;-13,0;-9,0;-8,0
9586;28,0;31,0;26,0;26,0;19,0;19,0;16,0;14,0;-10,0;-8,0;-6,0;-3,0;0,0;17,0;12,0;12,0;5,0;5,0;2,0;0,0;-24,0;-22,0;-20,0;-17,0;-14,0
9587;28,0;39,0;34,0;34,0;27,0;27,0;24,0;22,0;-2,0;0,0;2,0;5,0;8,0;37,0;32,0;32,0;25,0;25,0;22,0;20,0;-4,0;-2,0;0,0;3,0;6,0
9588;28,0;17,0;12,0;12,0;5,0;5,0;2,0;0,0;-24,0;-22,0;-20,0;-17,0;-14,0;26,0;21,0;21,0;14,0;14,0;11,0;9,0;-15,0;-13,0;-11,0;-8,0;-5,0
9589;29,0;20,0;15,0;12,0;6,0;5,0;3,0;2,0;-24,0;-22,0;-17,0;-17,0;-11,0;25,0;20,0;17,0;11,0;10,0;8,0;7,0;-19,0;-17,0;-12,0;-12,0;-6,0
9590;29,0;26,0;21,0;18,0;12,0;11,0;9,0;8,0;-18,0;-16,0;-11,0;-11,0;-5,0;44,0;39,0;36,0;30,0;29,0;27,0;26,0;0,0;2,0;7,0;7,0;13,0
9591;28,5;25,0;20,0;20,0;13,0;13,0;10,0;8,0;-16,0;-14,0;-12,0;-9,0;-6,0;14,0;9,0;6,0;0,0;-1,0;-3,0;-4,0;-30,0;-28,0;-23,0;-23,0;-17,0
9592;28,5;5,0;0,0;0,0;-7,0;-7,0;-10,0;-12,0;-36,0;-34,0;-32,0;-29,0;-26,0;15,0;10,0;7,0;1,0;0,0;-2,0;-3,0;-29,0;-27,0;-22,0;-22,0;-16,0
9593;29,0;21,0;16,0;13,0;7,0;6,0;4,0;3,0;-23,0;-21,0;-16,0;-16,0;-10,0;42,0;37,0;34,0;28,0;27,0;25,0;24,0;-2,0;0,0;5,0;5,0;11,0
9594;29,0;37,0;32,0;29,0;23,0;22,0;20,0;19,0;-7,0;-5,0;0,0;0,0;6,0;20,0;15,0;12,0;6,0;5,0;3,0;2,0;-24,0;-22,0;-17,0;-17,0;-11,0
9595;29,0;0,0;-5,0;-8,0;-14,0;-15,0;-17,0;-18,0;-44,0;-42,0;-37,0;-37,0;-31,0;18,0;13,0;10,0;4,0;3,0;1,0;0,0;-26,0;-24,0;-19,0;-19,0;-13,0
9596;29,0;28,0;23,0;20,0;14,0;13,0;11,0;10,0;-16,0;-14,0;-9,0;-9,0;-3,0;31,0;26,0;23,0;17,0;16,0;14,0;13,0;-13,0;-11,0;-6,0;-6,0;0,0
9597;29,0;5,0;0,0;-3,0;-9,0;-10,0;-12,0;-13,0;-39,0;-37,0;-32,0;-32,0;-26,0;29,0;24,0;21,0;15,0;14,0;12,0;11,0;-15,0;-13,0;-8,0;-8,0;-2,0
9598;29,0;25,0;20,0;17,0;11,0;10,0;8,0;7,0;-19,0;-17,0;-12,0;-12,0;-6,0;8,0;3,0;0,0;-6,0;-7,0;-9,0;-10,0;-36,0;-34,0;-29,0;-29,0;-23,0
9599;29,0;17,0;12,0;9,0;3,0;2,0;0,0;-1,0;-27,0;-25,0;-20,0;-20,0;-14,0;37,0;32,0;29,0;23,0;22,0;20,0;19,0;-7,0;-5,0;0,0;0,0;6,0
9600;30,0;28,0;26,0;23,0;16,0;15,0;14,0;11,0;-16,0;-14,0;-8,0;-6,0;-3,0;2,0;0,0;-3,0;-10,0;-11,0;-12,0;-15,0;-42,0;-40,0;-34,0;-32,0;-29,0
9601;30,0;17,0;15,0;12,0;5,0;4,0;3,0;0,0;-27,0;-25,0;-19,0;-17,0;-14,0;0,0;-2,0;-5,0;-12,0;-13,0;-14,0;-17,0;-44,0;-42,0;-36,0;-34,0;-31,0
9602;30,0;18,0;16,0;13,0;6,0;5,0;4,0;1,0;-26,0;-24,0;-18,0;-16,0;-13,0;5,0;3,0;0,0;-7,0;-8,0;-9,0;-12,0;-39,0;-37,0;-31,0;-29,0;-26,0
9603;30,0;13,0;11,0;8,0;1,0;0,0;-1,0;-4,0;-31,0;-29,0;-23,0;-21,0;-18,0;36,0;34,0;31,0;24,0;23,0;22,0;19,0;-8,0;-6,0;0,0;2,0;5,0
9604;30,0;25,0;23,0;20,0;13,0;12,0;11,0;8,0;-19,0;-17,0;-11,0;-9,0;-6,0;20,0;18,0;15,0;8,0;7,0;6,0;3,0;-24,0;-22,0;-16,0;-14,0;-11,0
9605;30,0;29,0;27,0;24,0;17,0;16,0;15,0;12,0;-15,0;-13,0;-7,0;-5,0;-2,0;22,0;20,0;17,0;10,0;9,0;8,0;5,0;-22,0;-20,0;-14,0;-12,0;-9,0
9606;30,0;44,0;42,0;39,0;32,0;31,0;30,0;27,0;0,0;2,0;8,0;10,0;13,0;34,0;32,0;29,0;22,0;21,0;20,0;17,0;-10,0;-8,0;-2,0;0,0;3,0
9607;30,0;22,0;20,0;17,0;10,0;9,0;8,0;5,0;-22,0;-20,0;-14,0;-12,0;-9,0;31,0;29,0;26,0;19,0;18,0;17,0;14,0;-13,0;-11,0;-5,0;-3,0;0,0
9608;30,0;20,0;18,0;15,0;8,0;7,0;6,0;3,0;-24,0;-22,0;-16,0;-14,0;-11,0;14,0;12,0;9,0;2,0;1,0;0,0;-3,0;-30,0;-28,0;-22,0;-20,0;-17,0
9609;30,0;42,0;40,0;37,0;30,0;29,0;28,0;25,0;-2,0;0,0;6,0;8,0;11,0;12,0;10,0;7,0;0,0;-1,0;-2,0;-5,0;-32,0;-30,0;-24,0;-22,0;-19,0
9610;31,0;31,0;29,0;26,0;19,0;17,0;15,0;11,0;-16,0;-14,0;-5,0;-3,0;-1,0;45,0;43,0;40,0;33,0;31,0;29,0;25,0;-2,0;0,0;9,0;11,0;13,0
9611;31,0;12,0;10,0;7,0;0,0;-2,0;-4,0;-8,0;-35,0;-33,0;-24,0;-22,0;-20,0;25,0;23,0;20,0;13,0;11,0;9,0;5,0;-22,0;-20,0;-11,0;-9,0;-7,0
9612;31,0;2,0;0,0;-3,0;-10,0;-12,0;-14,0;-18,0;-45,0;-43,0;-34,0;-32,0;-30,0;28,0;26,0;23,0;16,0;14,0;12,0;8,0;-19,0;-17,0;-8,0;-6,0;-4,0
9613;31,0;24,0;22,0;19,0;12,0;10,0;8,0;4,0;-23,0;-21,0;-12,0;-10,0;-8,0;20,0;18,0;15,0;8,0;6,0;4,0;0,0;-27,0;-25,0;-16,0;-14,0;-12,0
9614;31,0;5,0;3,0;0,0;-7,0;-9,0;-11,0;-15,0;-42,0;-40,0;-31,0;-29,0;-27,0;20,0;18,0;15,0;8,0;6,0;4,0;0,0;-27,0;-25,0;-16,0;-14,0;-12,0
9615;31,0;22,0;20,0;17,0;10,0;8,0;6,0;2,0;-25,0;-23,0;-14,0;-12,0;-10,0;30,0;28,0;25,0;18,0;16,0;14,0;10,0;-17,0;-15,0;-6,0;-4,0;-2,0
9616;31,0;36,0;34,0;31,0;24,0;22,0;20,0;16,0;-11,0;-9,0;0,0;2,0;4,0;47,0;45,0;42,0;35,0;33,0;31,0;27,0;0,0;2,0;11,0;13,0;15,0
9617;31,0;0,0;-2,0;-5,0;-12,0;-14,0;-16,0;-20,0;-47,0;-45,0;-36,0;-34,0;-32,0;16,0;14,0;11,0;4,0;2,0;0,0;-4,0;-31,0;-29,0;-20,0;-18,0;-16,0
9618;31,0;14,0;12,0;9,0;2,0;0,0;-2,0;-6,0;-33,0;-31,0;-22,0;-20,0;-18,0;32,0;30,0;27,0;20,0;18,0;16,0;12,0;-15,0;-13,0;-4,0;-2,0;0,0
9619;31,0;34,0;32,0;29,0;22,0;20,0;18,0;14,0;-13,0;-11,0;-2,0;0,0;2,0;23,0;21,0;18,0;11,0;9,0;7,0;3,0;-24,0;-22,0;-13,0;-11,0;-9,0
9620;32,0;30,0;30,0;24,0;20,0;16,0;15,0;12,0;-18,0;-16,0;-6,0;-2,0;-2,0;0,0;0,0;-6,0;-10,0;-14,0;-15,0;-18,0;-48,0;-46,0;-36,0;-32,0;-32,0
9621;32,0;32,0;32,0;26,0;22,0;18,0;17,0;14,0;-16,0;-14,0;-4,0;0,0;0,0;26,0;26,0;20,0;16,0;12,0;11,0;8,0;-22,0;-20,0;-10,0;-6,0;-6,0
