version;datetime;validation;test;activation;b1;b2;batch_size;dropout;gamma_pi;lamda;learning_rate;len_test;len_train;len_val;mode;momentum;n_units_l1;n_units_l2;n_units_l3;n_units_l4;n_units_l5;neg_slope;nesterov;num_hidden_layers;optim;scaler
66;2024-05-18 08:30:50.610362;0,5271739363670349;;selu;0,3572685595988671;0,7379175829342952;32;;0,3535914661841907;0,030229630144066176;0,006266354354569545;2255;17639;5161;vanilla;;24;;;;;;;1;adam;normalizer
67;2024-05-18 08:34:47.141062;0,534937858581543;;selu;0,4295329151531229;0,6780705789396722;32;;0,32909660209300806;0,02506511986024481;0,005176120536964728;2255;17639;5161;vanilla;;26;;;;;;;1;adam;minmax
68;2024-05-18 08:38:47.794692;0,5329968929290771;;selu;0,3479062474563041;0,69692787671043;32;;0,3249072267344312;0,021382432589674514;0,007301055825141304;2255;17639;5161;vanilla;;25;;;;;;;1;adam;minmax
69;2024-05-18 08:42:33.205386;0,5320264101028442;;selu;0,39407293996910997;0,5507952857884769;32;;0,4073625407051195;0,026823863513925225;0,009368971013890712;2255;17639;5161;vanilla;;22;;;;;;;1;adam;minmax
70;2024-05-18 08:46:27.938494;0,52173912525177;;selu;0,4321840436918002;0,6657952359916302;32;0,5443285320124186;0,2625899889844319;0,018869030207999283;0,003360262434662965;2255;17639;5161;dropout;;21;;;;;;;1;adam;minmax
71;2024-05-18 08:50:25.714236;0,5341615080833435;;selu;0,4434689320781362;0,7446965516524499;32;;0,299682201519292;0,03495101367033626;0,005281479519115421;2255;17639;5161;vanilla;;26;;;;;;;1;adam;minmax
72;2024-05-18 08:54:33.991530;0,5337733030319214;;selu;0,4339475351132294;0,5921300450840912;32;;0,3041808599198341;0,02550487504743455;0,004811883334307291;2255;17639;5161;vanilla;;28;;;;;;;1;adam;minmax
73;2024-05-18 08:58:17.780926;0,5339673757553101;;selu;0,44054831461724986;0,6038943843893809;32;;0,3050599050022747;0,02531524134007179;0,006290075343632999;2255;17639;5161;vanilla;;28;;;;;;;1;adam;minmax
74;2024-05-18 09:02:08.891631;0,5339673757553101;;selu;0,4401601212052932;0,5969782452660601;32;;0,33197282869690437;0,02413948153530322;0,005054649220550806;2255;17639;5161;vanilla;;27;;;;;;;1;adam;minmax
75;2024-05-18 09:06:12.721403;0,5322204828262329;;selu;0,4271756529624874;0,5891150106940333;32;;0,3345192194077037;0,025441174813516983;0,00370792459395154;2255;17639;5161;batchnorm;;28;;;;;;;1;adam;minmax
76;2024-05-18 09:10:41.456827;0,5281444191932678;;selu;0,4467155408955858;0,6058022153806325;32;;0,30098004028033326;0,023768850462734765;0,00839230139674459;2255;17639;5161;vanilla;;29;;;;;;;1;adam;minmax
77;2024-05-18 09:14:45.286482;0,5333850979804993;;selu;0,5006017664811055;0,5027557180630942;32;;0,38283629184489065;0,014444726328142888;0,006028083464922132;2255;17639;5161;vanilla;;27;;;;;;;1;adam;minmax
78;2024-05-18 09:18:47.347163;0,5308617949485779;;selu;0,3808337273414815;0,6719833129385137;32;;0,2961027182532539;0,02726455822446662;0,0024500525133837655;2255;17639;5161;vanilla;;25;;;;;;;1;adam;minmax
79;2024-05-18 09:22:44.357899;0,5257812738418579;;selu;0,32118106557076237;0,5750384291522382;256;;0,33511296345558106;0,019652634582211802;0,004069948345457511;2255;17639;5161;vanilla;;27;;;;;;;1;adam;minmax
